Year,Region,variable,value
1928-01-01,Micronesia,No Injured,0.0
1928-01-01,Southern Africa,No Injured,0.0
1928-01-01,Middle Africa,No Injured,0.0
1928-01-01,Russian Federation,No Injured,0.0
1928-01-01,Central Asia,No Injured,0.0
1929-01-01,Western Africa,No Injured,0.0
1929-01-01,Southern Asia,No Injured,1121.0
1929-01-01,Central America,No Injured,0.0
1929-01-01,Northern America,No Injured,0.0
1929-01-01,Eastern Africa,No Injured,0.0
1929-01-01,South America,No Injured,0.0
1929-01-01,Western Europe,No Injured,0.0
1929-01-01,Eastern Asia,No Injured,0.0
1929-01-01,Caribbean,No Injured,0.0
1929-01-01,South-Eastern Asia,No Injured,0.0
1929-01-01,Northern Africa,No Injured,0.0
1929-01-01,Eastern Europe,No Injured,0.0
1929-01-01,Southern Europe,No Injured,0.0
1929-01-01,Melanesia,No Injured,0.0
1929-01-01,Australia and New Zealand,No Injured,0.0
1929-01-01,Polynesia,No Injured,0.0
1929-01-01,Northern Europe,No Injured,0.0
1929-01-01,Western Asia,No Injured,0.0
1929-01-01,Micronesia,No Injured,0.0
1929-01-01,Southern Africa,No Injured,0.0
1929-01-01,Middle Africa,No Injured,0.0
1929-01-01,Russian Federation,No Injured,0.0
1929-01-01,Central Asia,No Injured,0.0
1930-01-01,Western Africa,No Injured,0.0
1930-01-01,Southern Asia,No Injured,0.0
1930-01-01,Central America,No Injured,0.0
1930-01-01,Northern America,No Injured,0.0
1930-01-01,Eastern Africa,No Injured,0.0
1930-01-01,South America,No Injured,0.0
1930-01-01,Western Europe,No Injured,0.0
1930-01-01,Eastern Asia,No Injured,1825.0
1930-01-01,Caribbean,No Injured,6000.0
1930-01-01,South-Eastern Asia,No Injured,0.0
1930-01-01,Northern Africa,No Injured,0.0
1930-01-01,Eastern Europe,No Injured,0.0
1930-01-01,Southern Europe,No Injured,108.0
1930-01-01,Melanesia,No Injured,0.0
1930-01-01,Australia and New Zealand,No Injured,0.0
1930-01-01,Polynesia,No Injured,0.0
1930-01-01,Northern Europe,No Injured,0.0
1930-01-01,Western Asia,No Injured,0.0
1930-01-01,Micronesia,No Injured,0.0
1930-01-01,Southern Africa,No Injured,0.0
1930-01-01,Middle Africa,No Injured,0.0
1930-01-01,Russian Federation,No Injured,0.0
1930-01-01,Central Asia,No Injured,0.0
1931-01-01,Western Africa,No Injured,0.0
1931-01-01,Southern Asia,No Injured,0.0
1931-01-01,Central America,No Injured,0.0
1931-01-01,Northern America,No Injured,0.0
1931-01-01,Eastern Africa,No Injured,0.0
1931-01-01,South America,No Injured,0.0
1931-01-01,Western Europe,No Injured,0.0
1931-01-01,Eastern Asia,No Injured,0.0
1931-01-01,Caribbean,No Injured,0.0
1931-01-01,South-Eastern Asia,No Injured,0.0
1931-01-01,Northern Africa,No Injured,0.0
1931-01-01,Eastern Europe,No Injured,0.0
1931-01-01,Southern Europe,No Injured,0.0
1931-01-01,Melanesia,No Injured,0.0
1931-01-01,Australia and New Zealand,No Injured,0.0
1931-01-01,Polynesia,No Injured,0.0
1931-01-01,Northern Europe,No Injured,0.0
1931-01-01,Western Asia,No Injured,0.0
1931-01-01,Micronesia,No Injured,0.0
1931-01-01,Southern Africa,No Injured,0.0
1931-01-01,Middle Africa,No Injured,0.0
1931-01-01,Russian Federation,No Injured,0.0
1931-01-01,Central Asia,No Injured,0.0
1932-01-01,Western Africa,No Injured,0.0
1932-01-01,Southern Asia,No Injured,0.0
1932-01-01,Central America,No Injured,120.0
1932-01-01,Northern America,No Injured,0.0
1932-01-01,Eastern Africa,No Injured,0.0
1932-01-01,South America,No Injured,0.0
1932-01-01,Western Europe,No Injured,0.0
1932-01-01,Eastern Asia,No Injured,0.0
1932-01-01,Caribbean,No Injured,0.0
1932-01-01,South-Eastern Asia,No Injured,115.0
1932-01-01,Northern Africa,No Injured,0.0
1932-01-01,Eastern Europe,No Injured,0.0
1932-01-01,Southern Europe,No Injured,669.0
1932-01-01,Melanesia,No Injured,0.0
1932-01-01,Australia and New Zealand,No Injured,0.0
1932-01-01,Polynesia,No Injured,0.0
1932-01-01,Northern Europe,No Injured,0.0
1932-01-01,Western Asia,No Injured,0.0
1932-01-01,Micronesia,No Injured,0.0
1932-01-01,Southern Africa,No Injured,0.0
1932-01-01,Middle Africa,No Injured,0.0
1932-01-01,Russian Federation,No Injured,0.0
1932-01-01,Central Asia,No Injured,0.0
1933-01-01,Western Africa,No Injured,0.0
1933-01-01,Southern Asia,No Injured,0.0
1933-01-01,Central America,No Injured,0.0
1933-01-01,Northern America,No Injured,0.0
1933-01-01,Eastern Africa,No Injured,0.0
1933-01-01,South America,No Injured,0.0
1933-01-01,Western Europe,No Injured,0.0
1933-01-01,Eastern Asia,No Injured,0.0
1933-01-01,Caribbean,No Injured,0.0
1933-01-01,South-Eastern Asia,No Injured,0.0
1933-01-01,Northern Africa,No Injured,0.0
1933-01-01,Eastern Europe,No Injured,0.0
1933-01-01,Southern Europe,No Injured,0.0
1933-01-01,Melanesia,No Injured,0.0
1933-01-01,Australia and New Zealand,No Injured,0.0
1933-01-01,Polynesia,No Injured,0.0
1933-01-01,Northern Europe,No Injured,0.0
1933-01-01,Western Asia,No Injured,0.0
1933-01-01,Micronesia,No Injured,0.0
1933-01-01,Southern Africa,No Injured,0.0
1933-01-01,Middle Africa,No Injured,0.0
1933-01-01,Russian Federation,No Injured,0.0
1933-01-01,Central Asia,No Injured,0.0
1934-01-01,Western Africa,No Injured,0.0
1934-01-01,Southern Asia,No Injured,0.0
1934-01-01,Central America,No Injured,0.0
1934-01-01,Northern America,No Injured,0.0
1934-01-01,Eastern Africa,No Injured,0.0
1934-01-01,South America,No Injured,0.0
1934-01-01,Western Europe,No Injured,0.0
1934-01-01,Eastern Asia,No Injured,0.0
1934-01-01,Caribbean,No Injured,0.0
1934-01-01,South-Eastern Asia,No Injured,0.0
1934-01-01,Northern Africa,No Injured,0.0
1934-01-01,Eastern Europe,No Injured,0.0
1934-01-01,Southern Europe,No Injured,0.0
1934-01-01,Melanesia,No Injured,0.0
1934-01-01,Australia and New Zealand,No Injured,0.0
1934-01-01,Polynesia,No Injured,0.0
1934-01-01,Northern Europe,No Injured,0.0
1934-01-01,Western Asia,No Injured,0.0
1934-01-01,Micronesia,No Injured,0.0
1934-01-01,Southern Africa,No Injured,0.0
1934-01-01,Middle Africa,No Injured,0.0
1934-01-01,Russian Federation,No Injured,0.0
1934-01-01,Central Asia,No Injured,0.0
1935-01-01,Western Africa,No Injured,0.0
1935-01-01,Southern Asia,No Injured,25000.0
1935-01-01,Central America,No Injured,0.0
1935-01-01,Northern America,No Injured,0.0
1935-01-01,Eastern Africa,No Injured,0.0
1935-01-01,South America,No Injured,0.0
1935-01-01,Western Europe,No Injured,0.0
1935-01-01,Eastern Asia,No Injured,18057.0
1935-01-01,Caribbean,No Injured,500.0
1935-01-01,South-Eastern Asia,No Injured,0.0
1935-01-01,Northern Africa,No Injured,0.0
1935-01-01,Eastern Europe,No Injured,0.0
1935-01-01,Southern Europe,No Injured,0.0
1935-01-01,Melanesia,No Injured,0.0
1935-01-01,Australia and New Zealand,No Injured,0.0
1935-01-01,Polynesia,No Injured,0.0
1935-01-01,Northern Europe,No Injured,0.0
1935-01-01,Western Asia,No Injured,0.0
1935-01-01,Micronesia,No Injured,0.0
1935-01-01,Southern Africa,No Injured,0.0
1935-01-01,Middle Africa,No Injured,0.0
1935-01-01,Russian Federation,No Injured,0.0
1935-01-01,Central Asia,No Injured,0.0
1936-01-01,Western Africa,No Injured,0.0
1936-01-01,Southern Asia,No Injured,0.0
1936-01-01,Central America,No Injured,0.0
1936-01-01,Northern America,No Injured,0.0
1936-01-01,Eastern Africa,No Injured,0.0
1936-01-01,South America,No Injured,0.0
1936-01-01,Western Europe,No Injured,0.0
1936-01-01,Eastern Asia,No Injured,31.0
1936-01-01,Caribbean,No Injured,0.0
1936-01-01,South-Eastern Asia,No Injured,20.0
1936-01-01,Northern Africa,No Injured,0.0
1936-01-01,Eastern Europe,No Injured,0.0
1936-01-01,Southern Europe,No Injured,0.0
1936-01-01,Melanesia,No Injured,0.0
1936-01-01,Australia and New Zealand,No Injured,0.0
1936-01-01,Polynesia,No Injured,0.0
1936-01-01,Northern Europe,No Injured,0.0
1936-01-01,Western Asia,No Injured,0.0
1936-01-01,Micronesia,No Injured,0.0
1936-01-01,Southern Africa,No Injured,0.0
1936-01-01,Middle Africa,No Injured,0.0
1936-01-01,Russian Federation,No Injured,0.0
1936-01-01,Central Asia,No Injured,0.0
1937-01-01,Western Africa,No Injured,0.0
1937-01-01,Southern Asia,No Injured,0.0
1937-01-01,Central America,No Injured,0.0
1937-01-01,Northern America,No Injured,0.0
1937-01-01,Eastern Africa,No Injured,0.0
1937-01-01,South America,No Injured,0.0
1937-01-01,Western Europe,No Injured,0.0
1937-01-01,Eastern Asia,No Injured,0.0
1937-01-01,Caribbean,No Injured,0.0
1937-01-01,South-Eastern Asia,No Injured,200.0
1937-01-01,Northern Africa,No Injured,0.0
1937-01-01,Eastern Europe,No Injured,0.0
1937-01-01,Southern Europe,No Injured,0.0
1937-01-01,Melanesia,No Injured,0.0
1937-01-01,Australia and New Zealand,No Injured,0.0
1937-01-01,Polynesia,No Injured,0.0
1937-01-01,Northern Europe,No Injured,0.0
1937-01-01,Western Asia,No Injured,0.0
1937-01-01,Micronesia,No Injured,0.0
1937-01-01,Southern Africa,No Injured,0.0
1937-01-01,Middle Africa,No Injured,0.0
1937-01-01,Russian Federation,No Injured,0.0
1937-01-01,Central Asia,No Injured,0.0
1938-01-01,Western Africa,No Injured,0.0
1938-01-01,Southern Asia,No Injured,0.0
1938-01-01,Central America,No Injured,0.0
1938-01-01,Northern America,No Injured,0.0
1938-01-01,Eastern Africa,No Injured,0.0
1938-01-01,South America,No Injured,0.0
1938-01-01,Western Europe,No Injured,0.0
1938-01-01,Eastern Asia,No Injured,0.0
1938-01-01,Caribbean,No Injured,0.0
1938-01-01,South-Eastern Asia,No Injured,0.0
1938-01-01,Northern Africa,No Injured,0.0
1938-01-01,Eastern Europe,No Injured,0.0
1938-01-01,Southern Europe,No Injured,0.0
1938-01-01,Melanesia,No Injured,0.0
1938-01-01,Australia and New Zealand,No Injured,0.0
1938-01-01,Polynesia,No Injured,0.0
1938-01-01,Northern Europe,No Injured,0.0
1938-01-01,Western Asia,No Injured,800.0
1938-01-01,Micronesia,No Injured,0.0
1938-01-01,Southern Africa,No Injured,0.0
1938-01-01,Middle Africa,No Injured,0.0
1938-01-01,Russian Federation,No Injured,0.0
1938-01-01,Central Asia,No Injured,0.0
1939-01-01,Western Africa,No Injured,130.0
1939-01-01,Southern Asia,No Injured,0.0
1939-01-01,Central America,No Injured,0.0
1939-01-01,Northern America,No Injured,0.0
1939-01-01,Eastern Africa,No Injured,0.0
1939-01-01,South America,No Injured,58500.0
1939-01-01,Western Europe,No Injured,0.0
1939-01-01,Eastern Asia,No Injured,52.0
1939-01-01,Caribbean,No Injured,0.0
1939-01-01,South-Eastern Asia,No Injured,0.0
1939-01-01,Northern Africa,No Injured,0.0
1939-01-01,Eastern Europe,No Injured,0.0
1939-01-01,Southern Europe,No Injured,0.0
1939-01-01,Melanesia,No Injured,0.0
1939-01-01,Australia and New Zealand,No Injured,0.0
1939-01-01,Polynesia,No Injured,0.0
1939-01-01,Northern Europe,No Injured,0.0
1939-01-01,Western Asia,No Injured,68.0
1939-01-01,Micronesia,No Injured,0.0
1939-01-01,Southern Africa,No Injured,0.0
1939-01-01,Middle Africa,No Injured,0.0
1939-01-01,Russian Federation,No Injured,0.0
1939-01-01,Central Asia,No Injured,0.0
1940-01-01,Western Africa,No Injured,0.0
1940-01-01,Southern Asia,No Injured,0.0
1940-01-01,Central America,No Injured,0.0
1940-01-01,Northern America,No Injured,0.0
1940-01-01,Eastern Africa,No Injured,0.0
1940-01-01,South America,No Injured,3500.0
1940-01-01,Western Europe,No Injured,0.0
1940-01-01,Eastern Asia,No Injured,475.0
1940-01-01,Caribbean,No Injured,0.0
1940-01-01,South-Eastern Asia,No Injured,0.0
1940-01-01,Northern Africa,No Injured,0.0
1940-01-01,Eastern Europe,No Injured,0.0
1940-01-01,Southern Europe,No Injured,0.0
1940-01-01,Melanesia,No Injured,0.0
1940-01-01,Australia and New Zealand,No Injured,0.0
1940-01-01,Polynesia,No Injured,0.0
1940-01-01,Northern Europe,No Injured,0.0
1940-01-01,Western Asia,No Injured,0.0
1940-01-01,Micronesia,No Injured,0.0
1940-01-01,Southern Africa,No Injured,0.0
1940-01-01,Middle Africa,No Injured,0.0
1940-01-01,Russian Federation,No Injured,0.0
1940-01-01,Central Asia,No Injured,0.0
1941-01-01,Western Africa,No Injured,0.0
1941-01-01,Southern Asia,No Injured,0.0
1941-01-01,Central America,No Injured,0.0
1941-01-01,Northern America,No Injured,0.0
1941-01-01,Eastern Africa,No Injured,0.0
1941-01-01,South America,No Injured,0.0
1941-01-01,Western Europe,No Injured,0.0
1941-01-01,Eastern Asia,No Injured,213.0
1941-01-01,Caribbean,No Injured,0.0
1941-01-01,South-Eastern Asia,No Injured,0.0
1941-01-01,Northern Africa,No Injured,0.0
1941-01-01,Eastern Europe,No Injured,0.0
1941-01-01,Southern Europe,No Injured,120.0
1941-01-01,Melanesia,No Injured,0.0
1941-01-01,Australia and New Zealand,No Injured,0.0
1941-01-01,Polynesia,No Injured,0.0
1941-01-01,Northern Europe,No Injured,0.0
1941-01-01,Western Asia,No Injured,200.0
1941-01-01,Micronesia,No Injured,0.0
1941-01-01,Southern Africa,No Injured,0.0
1941-01-01,Middle Africa,No Injured,0.0
1941-01-01,Russian Federation,No Injured,0.0
1941-01-01,Central Asia,No Injured,0.0
1942-01-01,Western Africa,No Injured,0.0
1942-01-01,Southern Asia,No Injured,0.0
1942-01-01,Central America,No Injured,0.0
1942-01-01,Northern America,No Injured,0.0
1942-01-01,Eastern Africa,No Injured,0.0
1942-01-01,South America,No Injured,25.0
1942-01-01,Western Europe,No Injured,0.0
1942-01-01,Eastern Asia,No Injured,0.0
1942-01-01,Caribbean,No Injured,0.0
1942-01-01,South-Eastern Asia,No Injured,0.0
1942-01-01,Northern Africa,No Injured,0.0
1942-01-01,Eastern Europe,No Injured,0.0
1942-01-01,Southern Europe,No Injured,110.0
1942-01-01,Melanesia,No Injured,0.0
1942-01-01,Australia and New Zealand,No Injured,0.0
1942-01-01,Polynesia,No Injured,0.0
1942-01-01,Northern Europe,No Injured,0.0
1942-01-01,Western Asia,No Injured,0.0
1942-01-01,Micronesia,No Injured,0.0
1942-01-01,Southern Africa,No Injured,0.0
1942-01-01,Middle Africa,No Injured,0.0
1942-01-01,Russian Federation,No Injured,0.0
1942-01-01,Central Asia,No Injured,0.0
1943-01-01,Western Africa,No Injured,0.0
1943-01-01,Southern Asia,No Injured,0.0
1943-01-01,Central America,No Injured,0.0
1943-01-01,Northern America,No Injured,0.0
1943-01-01,Eastern Africa,No Injured,0.0
1943-01-01,South America,No Injured,35.0
1943-01-01,Western Europe,No Injured,0.0
1943-01-01,Eastern Asia,No Injured,0.0
1943-01-01,Caribbean,No Injured,0.0
1943-01-01,South-Eastern Asia,No Injured,2096.0
1943-01-01,Northern Africa,No Injured,0.0
1943-01-01,Eastern Europe,No Injured,0.0
1943-01-01,Southern Europe,No Injured,0.0
1943-01-01,Melanesia,No Injured,0.0
1943-01-01,Australia and New Zealand,No Injured,0.0
1943-01-01,Polynesia,No Injured,0.0
1943-01-01,Northern Europe,No Injured,0.0
1943-01-01,Western Asia,No Injured,5000.0
1943-01-01,Micronesia,No Injured,0.0
1943-01-01,Southern Africa,No Injured,0.0
1943-01-01,Middle Africa,No Injured,0.0
1943-01-01,Russian Federation,No Injured,0.0
1943-01-01,Central Asia,No Injured,0.0
1944-01-01,Western Africa,No Injured,0.0
1944-01-01,Southern Asia,No Injured,0.0
1944-01-01,Central America,No Injured,0.0
1944-01-01,Northern America,No Injured,0.0
1944-01-01,Eastern Africa,No Injured,0.0
1944-01-01,South America,No Injured,35000.0
1944-01-01,Western Europe,No Injured,0.0
1944-01-01,Eastern Asia,No Injured,2135.0
1944-01-01,Caribbean,No Injured,0.0
1944-01-01,South-Eastern Asia,No Injured,0.0
1944-01-01,Northern Africa,No Injured,0.0
1944-01-01,Eastern Europe,No Injured,0.0
1944-01-01,Southern Europe,No Injured,0.0
1944-01-01,Melanesia,No Injured,0.0
1944-01-01,Australia and New Zealand,No Injured,0.0
1944-01-01,Polynesia,No Injured,0.0
1944-01-01,Northern Europe,No Injured,0.0
1944-01-01,Western Asia,No Injured,0.0
1944-01-01,Micronesia,No Injured,0.0
1944-01-01,Southern Africa,No Injured,0.0
1944-01-01,Middle Africa,No Injured,0.0
1944-01-01,Russian Federation,No Injured,0.0
1944-01-01,Central Asia,No Injured,0.0
1945-01-01,Western Africa,No Injured,0.0
1945-01-01,Southern Asia,No Injured,0.0
1945-01-01,Central America,No Injured,0.0
1945-01-01,Northern America,No Injured,0.0
1945-01-01,Eastern Africa,No Injured,0.0
1945-01-01,South America,No Injured,0.0
1945-01-01,Western Europe,No Injured,0.0
1945-01-01,Eastern Asia,No Injured,926.0
1945-01-01,Caribbean,No Injured,0.0
1945-01-01,South-Eastern Asia,No Injured,0.0
1945-01-01,Northern Africa,No Injured,0.0
1945-01-01,Eastern Europe,No Injured,0.0
1945-01-01,Southern Europe,No Injured,0.0
1945-01-01,Melanesia,No Injured,0.0
1945-01-01,Australia and New Zealand,No Injured,0.0
1945-01-01,Polynesia,No Injured,0.0
1945-01-01,Northern Europe,No Injured,0.0
1945-01-01,Western Asia,No Injured,0.0
1945-01-01,Micronesia,No Injured,0.0
1945-01-01,Southern Africa,No Injured,0.0
1945-01-01,Middle Africa,No Injured,0.0
1945-01-01,Russian Federation,No Injured,0.0
1945-01-01,Central Asia,No Injured,0.0
1946-01-01,Western Africa,No Injured,0.0
1946-01-01,Southern Asia,No Injured,0.0
1946-01-01,Central America,No Injured,0.0
1946-01-01,Northern America,No Injured,0.0
1946-01-01,Eastern Africa,No Injured,0.0
1946-01-01,South America,No Injured,0.0
1946-01-01,Western Europe,No Injured,0.0
1946-01-01,Eastern Asia,No Injured,384.0
1946-01-01,Caribbean,No Injured,0.0
1946-01-01,South-Eastern Asia,No Injured,0.0
1946-01-01,Northern Africa,No Injured,0.0
1946-01-01,Eastern Europe,No Injured,0.0
1946-01-01,Southern Europe,No Injured,0.0
1946-01-01,Melanesia,No Injured,0.0
1946-01-01,Australia and New Zealand,No Injured,0.0
1946-01-01,Polynesia,No Injured,0.0
1946-01-01,Northern Europe,No Injured,0.0
1946-01-01,Western Asia,No Injured,0.0
1946-01-01,Micronesia,No Injured,0.0
1946-01-01,Southern Africa,No Injured,0.0
1946-01-01,Middle Africa,No Injured,0.0
1946-01-01,Russian Federation,No Injured,0.0
1946-01-01,Central Asia,No Injured,0.0
1947-01-01,Western Africa,No Injured,0.0
1947-01-01,Southern Asia,No Injured,0.0
1947-01-01,Central America,No Injured,0.0
1947-01-01,Northern America,No Injured,0.0
1947-01-01,Eastern Africa,No Injured,0.0
1947-01-01,South America,No Injured,0.0
1947-01-01,Western Europe,No Injured,0.0
1947-01-01,Eastern Asia,No Injured,0.0
1947-01-01,Caribbean,No Injured,0.0
1947-01-01,South-Eastern Asia,No Injured,0.0
1947-01-01,Northern Africa,No Injured,0.0
1947-01-01,Eastern Europe,No Injured,0.0
1947-01-01,Southern Europe,No Injured,20.0
1947-01-01,Melanesia,No Injured,0.0
1947-01-01,Australia and New Zealand,No Injured,0.0
1947-01-01,Polynesia,No Injured,0.0
1947-01-01,Northern Europe,No Injured,0.0
1947-01-01,Western Asia,No Injured,0.0
1947-01-01,Micronesia,No Injured,0.0
1947-01-01,Southern Africa,No Injured,0.0
1947-01-01,Middle Africa,No Injured,0.0
1947-01-01,Russian Federation,No Injured,0.0
1947-01-01,Central Asia,No Injured,0.0
1948-01-01,Western Africa,No Injured,0.0
1948-01-01,Southern Asia,No Injured,6000.0
1948-01-01,Central America,No Injured,0.0
1948-01-01,Northern America,No Injured,0.0
1948-01-01,Eastern Africa,No Injured,0.0
1948-01-01,South America,No Injured,0.0
1948-01-01,Western Europe,No Injured,0.0
1948-01-01,Eastern Asia,No Injured,12200.0
1948-01-01,Caribbean,No Injured,300.0
1948-01-01,South-Eastern Asia,No Injured,0.0
1948-01-01,Northern Africa,No Injured,0.0
1948-01-01,Eastern Europe,No Injured,0.0
1948-01-01,Southern Europe,No Injured,45.0
1948-01-01,Melanesia,No Injured,0.0
1948-01-01,Australia and New Zealand,No Injured,0.0
1948-01-01,Polynesia,No Injured,0.0
1948-01-01,Northern Europe,No Injured,0.0
1948-01-01,Western Asia,No Injured,0.0
1948-01-01,Micronesia,No Injured,0.0
1948-01-01,Southern Africa,No Injured,0.0
1948-01-01,Middle Africa,No Injured,0.0
1948-01-01,Russian Federation,No Injured,0.0
1948-01-01,Central Asia,No Injured,0.0
1949-01-01,Western Africa,No Injured,0.0
1949-01-01,Southern Asia,No Injured,0.0
1949-01-01,Central America,No Injured,0.0
1949-01-01,Northern America,No Injured,0.0
1949-01-01,Eastern Africa,No Injured,0.0
1949-01-01,South America,No Injured,173.0
1949-01-01,Western Europe,No Injured,0.0
1949-01-01,Eastern Asia,No Injured,17.0
1949-01-01,Caribbean,No Injured,0.0
1949-01-01,South-Eastern Asia,No Injured,0.0
1949-01-01,Northern Africa,No Injured,0.0
1949-01-01,Eastern Europe,No Injured,0.0
1949-01-01,Southern Europe,No Injured,0.0
1949-01-01,Melanesia,No Injured,0.0
1949-01-01,Australia and New Zealand,No Injured,0.0
