Year,Region,variable,value
1906-01-01,Central Asia,No Affected,0.0
1907-01-01,Western Africa,No Affected,0.0
1907-01-01,Southern Asia,No Affected,0.0
1907-01-01,Central America,No Affected,0.0
1907-01-01,Northern America,No Affected,0.0
1907-01-01,Eastern Africa,No Affected,0.0
1907-01-01,South America,No Affected,0.0
1907-01-01,Western Europe,No Affected,0.0
1907-01-01,Eastern Asia,No Affected,0.0
1907-01-01,Caribbean,No Affected,90000.0
1907-01-01,South-Eastern Asia,No Affected,0.0
1907-01-01,Northern Africa,No Affected,0.0
1907-01-01,Eastern Europe,No Affected,0.0
1907-01-01,Southern Europe,No Affected,0.0
1907-01-01,Melanesia,No Affected,0.0
1907-01-01,Australia and New Zealand,No Affected,0.0
1907-01-01,Polynesia,No Affected,0.0
1907-01-01,Northern Europe,No Affected,0.0
1907-01-01,Western Asia,No Affected,0.0
1907-01-01,Micronesia,No Affected,0.0
1907-01-01,Southern Africa,No Affected,0.0
1907-01-01,Middle Africa,No Affected,0.0
1907-01-01,Russian Federation,No Affected,0.0
1907-01-01,Central Asia,No Affected,0.0
1908-01-01,Western Africa,No Affected,0.0
1908-01-01,Southern Asia,No Affected,0.0
1908-01-01,Central America,No Affected,0.0
1908-01-01,Northern America,No Affected,0.0
1908-01-01,Eastern Africa,No Affected,0.0
1908-01-01,South America,No Affected,0.0
1908-01-01,Western Europe,No Affected,0.0
1908-01-01,Eastern Asia,No Affected,0.0
1908-01-01,Caribbean,No Affected,0.0
1908-01-01,South-Eastern Asia,No Affected,0.0
1908-01-01,Northern Africa,No Affected,0.0
1908-01-01,Eastern Europe,No Affected,0.0
1908-01-01,Southern Europe,No Affected,150000.0
1908-01-01,Melanesia,No Affected,0.0
1908-01-01,Australia and New Zealand,No Affected,0.0
1908-01-01,Polynesia,No Affected,0.0
1908-01-01,Northern Europe,No Affected,0.0
1908-01-01,Western Asia,No Affected,0.0
1908-01-01,Micronesia,No Affected,0.0
1908-01-01,Southern Africa,No Affected,0.0
1908-01-01,Middle Africa,No Affected,0.0
1908-01-01,Russian Federation,No Affected,0.0
1908-01-01,Central Asia,No Affected,0.0
1909-01-01,Western Africa,No Affected,0.0
1909-01-01,Southern Asia,No Affected,0.0
1909-01-01,Central America,No Affected,0.0
1909-01-01,Northern America,No Affected,0.0
1909-01-01,Eastern Africa,No Affected,0.0
1909-01-01,South America,No Affected,0.0
1909-01-01,Western Europe,No Affected,0.0
1909-01-01,Eastern Asia,No Affected,0.0
1909-01-01,Caribbean,No Affected,0.0
1909-01-01,South-Eastern Asia,No Affected,0.0
1909-01-01,Northern Africa,No Affected,0.0
1909-01-01,Eastern Europe,No Affected,0.0
1909-01-01,Southern Europe,No Affected,0.0
1909-01-01,Melanesia,No Affected,0.0
1909-01-01,Australia and New Zealand,No Affected,0.0
1909-01-01,Polynesia,No Affected,0.0
1909-01-01,Northern Europe,No Affected,0.0
1909-01-01,Western Asia,No Affected,0.0
1909-01-01,Micronesia,No Affected,0.0
1909-01-01,Southern Africa,No Affected,0.0
1909-01-01,Middle Africa,No Affected,0.0
1909-01-01,Russian Federation,No Affected,0.0
1909-01-01,Central Asia,No Affected,0.0
1910-01-01,Western Africa,No Affected,32000.0
1910-01-01,Southern Asia,No Affected,0.0
1910-01-01,Central America,No Affected,0.0
1910-01-01,Northern America,No Affected,0.0
1910-01-01,Eastern Africa,No Affected,0.0
1910-01-01,South America,No Affected,0.0
1910-01-01,Western Europe,No Affected,0.0
1910-01-01,Eastern Asia,No Affected,0.0
1910-01-01,Caribbean,No Affected,0.0
1910-01-01,South-Eastern Asia,No Affected,0.0
1910-01-01,Northern Africa,No Affected,0.0
1910-01-01,Eastern Europe,No Affected,0.0
1910-01-01,Southern Europe,No Affected,0.0
1910-01-01,Melanesia,No Affected,0.0
1910-01-01,Australia and New Zealand,No Affected,0.0
1910-01-01,Polynesia,No Affected,0.0
1910-01-01,Northern Europe,No Affected,0.0
1910-01-01,Western Asia,No Affected,0.0
1910-01-01,Micronesia,No Affected,0.0
1910-01-01,Southern Africa,No Affected,0.0
1910-01-01,Middle Africa,No Affected,0.0
1910-01-01,Russian Federation,No Affected,0.0
1910-01-01,Central Asia,No Affected,0.0
1911-01-01,Western Africa,No Affected,0.0
1911-01-01,Southern Asia,No Affected,0.0
1911-01-01,Central America,No Affected,0.0
1911-01-01,Northern America,No Affected,0.0
1911-01-01,Eastern Africa,No Affected,0.0
1911-01-01,South America,No Affected,0.0
1911-01-01,Western Europe,No Affected,0.0
1911-01-01,Eastern Asia,No Affected,0.0
1911-01-01,Caribbean,No Affected,0.0
1911-01-01,South-Eastern Asia,No Affected,0.0
1911-01-01,Northern Africa,No Affected,0.0
1911-01-01,Eastern Europe,No Affected,0.0
1911-01-01,Southern Europe,No Affected,0.0
1911-01-01,Melanesia,No Affected,0.0
1911-01-01,Australia and New Zealand,No Affected,0.0
1911-01-01,Polynesia,No Affected,0.0
1911-01-01,Northern Europe,No Affected,0.0
1911-01-01,Western Asia,No Affected,0.0
1911-01-01,Micronesia,No Affected,0.0
1911-01-01,Southern Africa,No Affected,0.0
1911-01-01,Middle Africa,No Affected,0.0
1911-01-01,Russian Federation,No Affected,0.0
1911-01-01,Central Asia,No Affected,0.0
1912-01-01,Western Africa,No Affected,0.0
1912-01-01,Southern Asia,No Affected,0.0
1912-01-01,Central America,No Affected,0.0
1912-01-01,Northern America,No Affected,0.0
1912-01-01,Eastern Africa,No Affected,0.0
1912-01-01,South America,No Affected,0.0
1912-01-01,Western Europe,No Affected,0.0
1912-01-01,Eastern Asia,No Affected,0.0
1912-01-01,Caribbean,No Affected,0.0
1912-01-01,South-Eastern Asia,No Affected,0.0
1912-01-01,Northern Africa,No Affected,0.0
1912-01-01,Eastern Europe,No Affected,0.0
1912-01-01,Southern Europe,No Affected,0.0
1912-01-01,Melanesia,No Affected,0.0
1912-01-01,Australia and New Zealand,No Affected,0.0
1912-01-01,Polynesia,No Affected,0.0
1912-01-01,Northern Europe,No Affected,0.0
1912-01-01,Western Asia,No Affected,0.0
1912-01-01,Micronesia,No Affected,0.0
1912-01-01,Southern Africa,No Affected,0.0
1912-01-01,Middle Africa,No Affected,0.0
1912-01-01,Russian Federation,No Affected,0.0
1912-01-01,Central Asia,No Affected,0.0
1914-01-01,Western Africa,No Affected,0.0
1914-01-01,Southern Asia,No Affected,0.0
1914-01-01,Central America,No Affected,0.0
1914-01-01,Northern America,No Affected,0.0
1914-01-01,Eastern Africa,No Affected,0.0
1914-01-01,South America,No Affected,0.0
1914-01-01,Western Europe,No Affected,0.0
1914-01-01,Eastern Asia,No Affected,0.0
1914-01-01,Caribbean,No Affected,0.0
1914-01-01,South-Eastern Asia,No Affected,0.0
1914-01-01,Northern Africa,No Affected,0.0
1914-01-01,Eastern Europe,No Affected,0.0
1914-01-01,Southern Europe,No Affected,0.0
1914-01-01,Melanesia,No Affected,0.0
1914-01-01,Australia and New Zealand,No Affected,0.0
1914-01-01,Polynesia,No Affected,0.0
1914-01-01,Northern Europe,No Affected,0.0
1914-01-01,Western Asia,No Affected,0.0
1914-01-01,Micronesia,No Affected,0.0
1914-01-01,Southern Africa,No Affected,0.0
1914-01-01,Middle Africa,No Affected,0.0
1914-01-01,Russian Federation,No Affected,0.0
1914-01-01,Central Asia,No Affected,0.0
1915-01-01,Western Africa,No Affected,0.0
1915-01-01,Southern Asia,No Affected,0.0
1915-01-01,Central America,No Affected,0.0
1915-01-01,Northern America,No Affected,0.0
1915-01-01,Eastern Africa,No Affected,0.0
1915-01-01,South America,No Affected,0.0
1915-01-01,Western Europe,No Affected,0.0
1915-01-01,Eastern Asia,No Affected,3000000.0
1915-01-01,Caribbean,No Affected,0.0
1915-01-01,South-Eastern Asia,No Affected,0.0
1915-01-01,Northern Africa,No Affected,0.0
1915-01-01,Eastern Europe,No Affected,0.0
1915-01-01,Southern Europe,No Affected,0.0
1915-01-01,Melanesia,No Affected,0.0
1915-01-01,Australia and New Zealand,No Affected,0.0
1915-01-01,Polynesia,No Affected,0.0
1915-01-01,Northern Europe,No Affected,0.0
1915-01-01,Western Asia,No Affected,0.0
1915-01-01,Micronesia,No Affected,0.0
1915-01-01,Southern Africa,No Affected,0.0
1915-01-01,Middle Africa,No Affected,0.0
1915-01-01,Russian Federation,No Affected,0.0
1915-01-01,Central Asia,No Affected,0.0
1916-01-01,Western Africa,No Affected,0.0
1916-01-01,Southern Asia,No Affected,0.0
1916-01-01,Central America,No Affected,0.0
1916-01-01,Northern America,No Affected,0.0
1916-01-01,Eastern Africa,No Affected,0.0
1916-01-01,South America,No Affected,0.0
1916-01-01,Western Europe,No Affected,0.0
1916-01-01,Eastern Asia,No Affected,0.0
1916-01-01,Caribbean,No Affected,0.0
1916-01-01,South-Eastern Asia,No Affected,0.0
1916-01-01,Northern Africa,No Affected,0.0
1916-01-01,Eastern Europe,No Affected,0.0
1916-01-01,Southern Europe,No Affected,0.0
1916-01-01,Melanesia,No Affected,0.0
1916-01-01,Australia and New Zealand,No Affected,0.0
1916-01-01,Polynesia,No Affected,0.0
1916-01-01,Northern Europe,No Affected,0.0
1916-01-01,Western Asia,No Affected,0.0
1916-01-01,Micronesia,No Affected,0.0
1916-01-01,Southern Africa,No Affected,0.0
1916-01-01,Middle Africa,No Affected,0.0
1916-01-01,Russian Federation,No Affected,0.0
1916-01-01,Central Asia,No Affected,0.0
1917-01-01,Western Africa,No Affected,0.0
1917-01-01,Southern Asia,No Affected,0.0
1917-01-01,Central America,No Affected,0.0
1917-01-01,Northern America,No Affected,0.0
1917-01-01,Eastern Africa,No Affected,0.0
1917-01-01,South America,No Affected,0.0
1917-01-01,Western Europe,No Affected,0.0
1917-01-01,Eastern Asia,No Affected,635000.0
1917-01-01,Caribbean,No Affected,0.0
1917-01-01,South-Eastern Asia,No Affected,0.0
1917-01-01,Northern Africa,No Affected,0.0
1917-01-01,Eastern Europe,No Affected,0.0
1917-01-01,Southern Europe,No Affected,0.0
1917-01-01,Melanesia,No Affected,0.0
1917-01-01,Australia and New Zealand,No Affected,0.0
1917-01-01,Polynesia,No Affected,0.0
1917-01-01,Northern Europe,No Affected,0.0
1917-01-01,Western Asia,No Affected,0.0
1917-01-01,Micronesia,No Affected,0.0
1917-01-01,Southern Africa,No Affected,0.0
1917-01-01,Middle Africa,No Affected,0.0
1917-01-01,Russian Federation,No Affected,0.0
1917-01-01,Central Asia,No Affected,0.0
1918-01-01,Western Africa,No Affected,0.0
1918-01-01,Southern Asia,No Affected,0.0
1918-01-01,Central America,No Affected,0.0
1918-01-01,Northern America,No Affected,2000000.0
1918-01-01,Eastern Africa,No Affected,0.0
1918-01-01,South America,No Affected,0.0
1918-01-01,Western Europe,No Affected,0.0
1918-01-01,Eastern Asia,No Affected,0.0
1918-01-01,Caribbean,No Affected,0.0
1918-01-01,South-Eastern Asia,No Affected,0.0
1918-01-01,Northern Africa,No Affected,0.0
1918-01-01,Eastern Europe,No Affected,0.0
1918-01-01,Southern Europe,No Affected,0.0
1918-01-01,Melanesia,No Affected,0.0
1918-01-01,Australia and New Zealand,No Affected,0.0
1918-01-01,Polynesia,No Affected,0.0
1918-01-01,Northern Europe,No Affected,0.0
1918-01-01,Western Asia,No Affected,0.0
1918-01-01,Micronesia,No Affected,0.0
1918-01-01,Southern Africa,No Affected,0.0
1918-01-01,Middle Africa,No Affected,0.0
1918-01-01,Russian Federation,No Affected,0.0
1918-01-01,Central Asia,No Affected,0.0
1919-01-01,Western Africa,No Affected,0.0
1919-01-01,Southern Asia,No Affected,0.0
1919-01-01,Central America,No Affected,0.0
1919-01-01,Northern America,No Affected,0.0
1919-01-01,Eastern Africa,No Affected,0.0
1919-01-01,South America,No Affected,0.0
1919-01-01,Western Europe,No Affected,0.0
1919-01-01,Eastern Asia,No Affected,0.0
1919-01-01,Caribbean,No Affected,0.0
1919-01-01,South-Eastern Asia,No Affected,0.0
1919-01-01,Northern Africa,No Affected,0.0
1919-01-01,Eastern Europe,No Affected,0.0
1919-01-01,Southern Europe,No Affected,0.0
1919-01-01,Melanesia,No Affected,0.0
1919-01-01,Australia and New Zealand,No Affected,0.0
1919-01-01,Polynesia,No Affected,0.0
1919-01-01,Northern Europe,No Affected,0.0
1919-01-01,Western Asia,No Affected,0.0
1919-01-01,Micronesia,No Affected,0.0
1919-01-01,Southern Africa,No Affected,0.0
1919-01-01,Middle Africa,No Affected,0.0
1919-01-01,Russian Federation,No Affected,0.0
1919-01-01,Central Asia,No Affected,0.0
1920-01-01,Western Africa,No Affected,0.0
1920-01-01,Southern Asia,No Affected,0.0
1920-01-01,Central America,No Affected,0.0
1920-01-01,Northern America,No Affected,0.0
1920-01-01,Eastern Africa,No Affected,0.0
1920-01-01,South America,No Affected,0.0
1920-01-01,Western Europe,No Affected,0.0
1920-01-01,Eastern Asia,No Affected,20000000.0
1920-01-01,Caribbean,No Affected,0.0
1920-01-01,South-Eastern Asia,No Affected,0.0
1920-01-01,Northern Africa,No Affected,0.0
1920-01-01,Eastern Europe,No Affected,0.0
1920-01-01,Southern Europe,No Affected,0.0
1920-01-01,Melanesia,No Affected,0.0
1920-01-01,Australia and New Zealand,No Affected,0.0
1920-01-01,Polynesia,No Affected,0.0
1920-01-01,Northern Europe,No Affected,0.0
1920-01-01,Western Asia,No Affected,0.0
1920-01-01,Micronesia,No Affected,0.0
1920-01-01,Southern Africa,No Affected,0.0
1920-01-01,Middle Africa,No Affected,0.0
1920-01-01,Russian Federation,No Affected,0.0
1920-01-01,Central Asia,No Affected,0.0
1921-01-01,Western Africa,No Affected,0.0
1921-01-01,Southern Asia,No Affected,0.0
1921-01-01,Central America,No Affected,0.0
1921-01-01,Northern America,No Affected,0.0
1921-01-01,Eastern Africa,No Affected,0.0
1921-01-01,South America,No Affected,0.0
1921-01-01,Western Europe,No Affected,0.0
1921-01-01,Eastern Asia,No Affected,0.0
1921-01-01,Caribbean,No Affected,0.0
1921-01-01,South-Eastern Asia,No Affected,0.0
1921-01-01,Northern Africa,No Affected,0.0
1921-01-01,Eastern Europe,No Affected,0.0
1921-01-01,Southern Europe,No Affected,0.0
1921-01-01,Melanesia,No Affected,0.0
1921-01-01,Australia and New Zealand,No Affected,0.0
1921-01-01,Polynesia,No Affected,0.0
1921-01-01,Northern Europe,No Affected,0.0
1921-01-01,Western Asia,No Affected,0.0
1921-01-01,Micronesia,No Affected,0.0
1921-01-01,Southern Africa,No Affected,0.0
1921-01-01,Middle Africa,No Affected,0.0
1921-01-01,Russian Federation,No Affected,5000000.0
1921-01-01,Central Asia,No Affected,0.0
1922-01-01,Western Africa,No Affected,0.0
1922-01-01,Southern Asia,No Affected,0.0
1922-01-01,Central America,No Affected,0.0
1922-01-01,Northern America,No Affected,0.0
1922-01-01,Eastern Africa,No Affected,0.0
1922-01-01,South America,No Affected,0.0
1922-01-01,Western Europe,No Affected,0.0
1922-01-01,Eastern Asia,No Affected,0.0
1922-01-01,Caribbean,No Affected,0.0
1922-01-01,South-Eastern Asia,No Affected,0.0
1922-01-01,Northern Africa,No Affected,0.0
1922-01-01,Eastern Europe,No Affected,0.0
1922-01-01,Southern Europe,No Affected,0.0
1922-01-01,Melanesia,No Affected,0.0
1922-01-01,Australia and New Zealand,No Affected,0.0
1922-01-01,Polynesia,No Affected,0.0
1922-01-01,Northern Europe,No Affected,0.0
1922-01-01,Western Asia,No Affected,0.0
1922-01-01,Micronesia,No Affected,0.0
1922-01-01,Southern Africa,No Affected,0.0
1922-01-01,Middle Africa,No Affected,0.0
1922-01-01,Russian Federation,No Affected,0.0
1922-01-01,Central Asia,No Affected,0.0
1923-01-01,Western Africa,No Affected,0.0
1923-01-01,Southern Asia,No Affected,0.0
1923-01-01,Central America,No Affected,0.0
1923-01-01,Northern America,No Affected,0.0
1923-01-01,Eastern Africa,No Affected,0.0
1923-01-01,South America,No Affected,0.0
1923-01-01,Western Europe,No Affected,0.0
1923-01-01,Eastern Asia,No Affected,100000.0
1923-01-01,Caribbean,No Affected,0.0
1923-01-01,South-Eastern Asia,No Affected,0.0
1923-01-01,Northern Africa,No Affected,0.0
1923-01-01,Eastern Europe,No Affected,0.0
1923-01-01,Southern Europe,No Affected,0.0
1923-01-01,Melanesia,No Affected,0.0
1923-01-01,Australia and New Zealand,No Affected,0.0
1923-01-01,Polynesia,No Affected,0.0
1923-01-01,Northern Europe,No Affected,0.0
1923-01-01,Western Asia,No Affected,0.0
1923-01-01,Micronesia,No Affected,0.0
1923-01-01,Southern Africa,No Affected,0.0
1923-01-01,Middle Africa,No Affected,0.0
1923-01-01,Russian Federation,No Affected,18000000.0
1923-01-01,Central Asia,No Affected,0.0
1924-01-01,Western Africa,No Affected,0.0
1924-01-01,Southern Asia,No Affected,1000000.0
1924-01-01,Central America,No Affected,0.0
1924-01-01,Northern America,No Affected,0.0
1924-01-01,Eastern Africa,No Affected,0.0
1924-01-01,South America,No Affected,0.0
1924-01-01,Western Europe,No Affected,0.0
1924-01-01,Eastern Asia,No Affected,0.0
1924-01-01,Caribbean,No Affected,0.0
1924-01-01,South-Eastern Asia,No Affected,0.0
1924-01-01,Northern Africa,No Affected,0.0
1924-01-01,Eastern Europe,No Affected,0.0
1924-01-01,Southern Europe,No Affected,0.0
1924-01-01,Melanesia,No Affected,0.0
1924-01-01,Australia and New Zealand,No Affected,0.0
1924-01-01,Polynesia,No Affected,0.0
1924-01-01,Northern Europe,No Affected,0.0
1924-01-01,Western Asia,No Affected,0.0
1924-01-01,Micronesia,No Affected,0.0
1924-01-01,Southern Africa,No Affected,0.0
1924-01-01,Middle Africa,No Affected,0.0
1924-01-01,Russian Federation,No Affected,0.0
1924-01-01,Central Asia,No Affected,0.0
1925-01-01,Western Africa,No Affected,0.0
1925-01-01,Southern Asia,No Affected,0.0
1925-01-01,Central America,No Affected,0.0
1925-01-01,Northern America,No Affected,0.0
1925-01-01,Eastern Africa,No Affected,0.0
1925-01-01,South America,No Affected,0.0
1925-01-01,Western Europe,No Affected,0.0
1925-01-01,Eastern Asia,No Affected,0.0
1925-01-01,Caribbean,No Affected,0.0
1925-01-01,South-Eastern Asia,No Affected,0.0
1925-01-01,Northern Africa,No Affected,0.0
1925-01-01,Eastern Europe,No Affected,0.0
1925-01-01,Southern Europe,No Affected,0.0
1925-01-01,Melanesia,No Affected,0.0
1925-01-01,Australia and New Zealand,No Affected,0.0
1925-01-01,Polynesia,No Affected,0.0
1925-01-01,Northern Europe,No Affected,0.0
1925-01-01,Western Asia,No Affected,0.0
1925-01-01,Micronesia,No Affected,0.0
1925-01-01,Southern Africa,No Affected,0.0
1925-01-01,Middle Africa,No Affected,0.0
1925-01-01,Russian Federation,No Affected,0.0
1925-01-01,Central Asia,No Affected,0.0
1926-01-01,Western Africa,No Affected,0.0
1926-01-01,Southern Asia,No Affected,0.0
1926-01-01,Central America,No Affected,0.0
1926-01-01,Northern America,No Affected,0.0
1926-01-01,Eastern Africa,No Affected,0.0
1926-01-01,South America,No Affected,0.0
1926-01-01,Western Europe,No Affected,0.0
1926-01-01,Eastern Asia,No Affected,0.0
1926-01-01,Caribbean,No Affected,0.0
1926-01-01,South-Eastern Asia,No Affected,0.0
1926-01-01,Northern Africa,No Affected,0.0
1926-01-01,Eastern Europe,No Affected,0.0
1926-01-01,Southern Europe,No Affected,0.0
1926-01-01,Melanesia,No Affected,0.0
1926-01-01,Australia and New Zealand,No Affected,0.0
1926-01-01,Polynesia,No Affected,0.0
1926-01-01,Northern Europe,No Affected,0.0
1926-01-01,Western Asia,No Affected,0.0
1926-01-01,Micronesia,No Affected,0.0
1926-01-01,Southern Africa,No Affected,0.0
1926-01-01,Middle Africa,No Affected,0.0
1926-01-01,Russian Federation,No Affected,0.0
1926-01-01,Central Asia,No Affected,0.0
1927-01-01,Western Africa,No Affected,0.0
1927-01-01,Southern Asia,No Affected,40000.0
1927-01-01,Central America,No Affected,0.0
1927-01-01,Northern America,No Affected,0.0
1927-01-01,Eastern Africa,No Affected,0.0
1927-01-01,South America,No Affected,0.0
1927-01-01,Western Europe,No Affected,0.0
1927-01-01,Eastern Asia,No Affected,29463.0
1927-01-01,Caribbean,No Affected,0.0
1927-01-01,South-Eastern Asia,No Affected,0.0
1927-01-01,Northern Africa,No Affected,0.0
1927-01-01,Eastern Europe,No Affected,0.0
1927-01-01,Southern Europe,No Affected,0.0
1927-01-01,Melanesia,No Affected,0.0
1927-01-01,Australia and New Zealand,No Affected,0.0
1927-01-01,Polynesia,No Affected,0.0
